handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell
0.984429357,4,0.414633865,0.636217534
0.969556427,2,0.435952269,0.546839506
0.984545242,4,0.482750533,0.254881203
0.974973383,4,0.693335841,0.734274138
0.98490508,2,0.554244985,0.636620444
0.962206203,0,0.854802658,0.660236457
0.969969115,1,0.393088154,0.919620191
0.979185441,4,0.607983212,0.985432707
0.976578538,2,0.579189062,0.171195207
0.975628878,1,0.856624471,0.870658881
0.981937507,3,0.678537632,0.699682695
0.962488191,3,0.820069798,0.758018884
0.966448972,2,0.8891733,0.125697665
0.961374275,1,0.739131139,0.227193333
0.988965263,3,0.998375499,0.955570698
0.988797423,0,0.841080507,0.592837317
0.987294414,1,0.39716674,0.536933342
0.979700705,3,0.442164424,0.772744148
0.97988594,4,0.437382485,0.392218691
0.97307064,1,0.999286158,0.577698408
0.974777684,3,0.573847764,0.318738719
0.989086158,1,0.595838269,0.317413953
0.975651669,1,0.874569887,0.812939986
0.971747601,3,0.832204312,0.946418809
0.97374903,1,0.797287994,0.666384062
0.969890919,0,0.419947942,0.260389066
0.983364394,2,0.422917802,0.599717285
0.975055628,1,0.88271094,0.491388944
0.87379699,8,0.71806637,0.797421291
0.864538141,7,0.622290496,0.376029825
0.948366051,6,0.301310533,0.69532565
0.914621568,7,0.571142437,0.792631858
0.816790091,6,0.594134898,0.824651877
0.841762288,6,0.140621559,0.400741479
0.877868972,5,0.953852849,0.371500156
0.905736857,7,0.948865373,0.818566752
0.910066353,6,0.701988604,0.538736703
0.813308074,7,0.910063952,0.599795901
0.945717687,6,0.244337998,0.612624491
0.889217456,5,0.321198001,0.631731772
0.89108784,6,0.777085178,0.999026153
0.859418722,8,0.968548739,0.319994788
0.810909411,9,0.862326421,0.914251425
0.850706437,7,0.015574876,0.829785918
0.874852272,5,0.956272275,0.575681338
0.885638659,5,0.54688933,0.593291953
0.93150731,9,0.295079648,0.786956094
0.836730121,6,0.156239951,0.377335476
0.836259084,5,0.268170995,0.811924447
0.850687268,5,0.644212458,0.874154795
0.880963864,6,0.938070983,0.60689861
0.802644769,7,0.602376393,0.77771274
0.816029484,5,0.72129351,0.916510076
0.931109207,5,0.914108832,0.62469132
0.924535862,7,0.996275957,0.465179442
0.883268775,6,0.644156006,0.379037671
0.820684307,9,0.458683254,0.899421338
0.930193682,6,0.914825632,0.696628154
0.85623252,7,0.803119908,0.866258253
0.987584394,2,0.757048249,0.264498994
0.988488138,3,0.236430697,0.619168653
0.973512265,0,0.46880871,0.960712458
0.974633446,4,0.196570789,0.961484371
0.982239727,1,0.610794992,0.861816101
0.978789489,2,0.884582179,0.19257905
0.983889085,3,0.33517171,0.325992318
0.986628017,4,0.786889251,0.429665402
0.972562674,4,0.09622253,0.317011429
0.988325883,1,0.736297034,0.252784477
0.984427544,0,0.409879646,0.64255887
0.98276834,2,0.336395656,0.350108932
0.960554656,1,0.660883425,0.7218705
0.977892247,2,0.996473185,0.825902138
0.985477392,2,0.598039682,0.84946309
0.969436515,2,0.896578324,0.744353837
0.988594279,4,0.830439737,0.240314523
0.96735382,4,0.154851683,0.521580784
0.963047187,0,0.442479645,0.752533001
0.965836527,1,0.09984304,0.118407822
0.981140816,0,0.762476239,0.423863747
0.960427702,4,0.936407306,0.767732089
0.972286793,1,0.928576668,0.684710382
0.963415382,2,0.45998965,0.826522537
0.969984452,0,0.432133633,0.408095075
0.970930466,2,0.391132518,0.724013296
0.988214552,1,0.658502273,0.664085663
0.986547532,0,0.615929621,0.79405783
0.965800242,3,0.194986441,0.75084034
0.971197833,1,0.941281989,0.555161879
0.984464259,0,0.659687244,0.43313282
0.966777577,0,0.671436902,0.612505681
0.93972831,7,0.968710882,0.538456788
0.987495739,2,0.469965349,0.71743253
0.971586016,1,0.672919302,0.067522224
0.969975284,1,0.864315582,0.717714156
0.982650121,2,0.648130743,0.884728968
0.974541266,4,0.537203733,0.77471478
0.968021748,1,0.46730835,0.587425139
0.979082728,1,0.723334418,0.55733087
0.972377795,4,0.758967901,0.590702688
0.964940158,2,0.59135148,0.549786947
0.986903535,4,0.664579032,0.697830294
0.973445179,4,0.643016041,0.507779698
0.981186156,3,0.730077777,0.866108134
0.979778985,1,0.373049568,0.902164582
0.980858958,0,0.507571647,0.217886311
0.978946684,3,0.980596335,0.764426465
0.970047218,2,0.793716879,0.689064435
0.961558979,1,0.231238837,0.682791848
0.985203369,0,0.909519112,0.304066734
0.98386827,3,0.97430598,0.723196788
0.975136943,0,0.13903919,0.159077156
0.828317127,5,0.31126017,0.530530737
0.973419262,3,0.508028058,0.915345467
0.981337312,0,0.275064369,0.248336186
0.970115481,3,0.587683647,0.895898257
0.985274717,3,0.758038931,0.640637466
0.965429995,1,0.861662541,0.589381645
0.988057379,3,0.546300799,0.069751006
0.980631329,1,0.74199003,0.334122052
0.970816458,4,0.283908624,0.48077202
0.984619669,1,0.733597729,0.540784545
0.977875567,4,0.65953363,0.993910243
0.986600764,1,0.44341604,0.657229756
0.967302014,0,0.799930136,0.635794642
0.98563122,1,0.834003747,0.845864062
0.940029091,5,0.991390972,0.789053671
0.972220204,1,0.434656042,0.471210387
0.964773816,2,0.756534646,0.47631798
0.978587089,0,0.655969785,0.816505702
0.809226656,8,0.383611513,0.578313173
0.984843487,0,0.325276685,0.529300906
0.984813191,4,0.875009434,0.140106609
0.979128291,0,0.574997044,0.978961937
0.979828628,1,0.884421872,0.894942964
0.987059911,2,0.824339075,0.671585115
0.987104452,0,0.712556701,0.967178453
0.982704334,3,0.891137602,0.79564729
0.981802903,3,0.512066561,0.763654001
0.97439198,4,0.722789008,0.793412247
0.989509763,3,0.644587676,0.731676135
0.933806292,5,0.979722348,0.471819089
0.968955953,3,0.788911074,0.468973206
0.962113379,2,0.370988618,0.89612692
0.968130852,4,0.933627307,0.417944788
0.965355301,4,0.836459337,0.806123887
0.982726804,0,0.662339216,0.99973674
0.978271421,3,0.552748318,0.887182657
0.96700668,3,0.481707039,0.613262364
0.97351797,3,0.913341679,0.622630309
0.960493634,3,0.823442356,0.419046584
0.977942387,3,0.914408499,0.631518102
0.986083577,2,0.967972567,0.358581049
0.98054207,2,0.55442058,0.651718995
0.979263244,4,0.726678448,0.976351497
0.969738893,1,0.961448419,0.669492003
0.989506776,3,0.673901089,0.855195991
0.97466354,2,0.707747734,0.105589631
0.966027783,0,0.989506138,0.329160393
0.986665759,1,0.912801065,0.588460201
0.972391191,3,0.619542334,0.682447188
0.989231143,3,0.106259524,0.947915475
0.989218758,1,0.238433382,0.203973987
0.979130938,0,0.350121411,0.422432772
0.819334537,6,0.575140744,0.1650273
0.986496642,2,0.818710639,0.866940662
0.985307014,2,0.454322297,0.623466153
0.962793094,0,0.817773715,0.908653618
0.962227168,1,0.243802021,0.929204108
0.966898239,1,0.649356545,0.310781002
0.988445027,2,0.324874058,0.909218626
0.873571545,6,0.662346609,0.595373099
0.966025674,4,0.666677115,0.975172424
0.961213793,3,0.267844063,0.832652278
0.981366464,3,0.653694715,0.640530009
0.979974123,2,0.207473415,0.273690331
0.919912517,5,0.627334393,0.61038661
0.975661865,2,0.736540654,0.616147363
0.961602797,4,0.621874982,0.451300097
0.965198645,3,0.546808822,0.584878577
0.985624849,2,0.726261283,0.449642754
0.977195006,1,0.243679646,0.720440591
0.970532529,1,0.574142121,0.379282282
0.977737155,1,0.712145598,0.526844711
0.979327922,2,0.386565982,0.769985013
0.987981666,1,0.517869612,0.676842634
0.981852202,3,0.571228815,0.902182796
0.989767216,3,0.424076793,0.387945174
0.967462827,0,0.816837474,0.244936735
0.960886844,1,0.116162023,0.360247562
0.960426061,2,0.857636293,0.626988844
0.982064737,4,0.531397302,0.761576113
0.987080095,0,0.648856757,0.79515743
0.960098753,3,0.529082744,0.864929023
0.973137254,3,0.333671073,0.717425816
0.986487366,1,0.370090088,0.892055971
0.986508705,1,0.578205958,0.778218307
0.81597987,8,0.213682275,0.457586197
0.977226962,4,0.435234225,0.502695657
0.987258812,1,0.926390897,0.865327107
0.921218458,5,0.505694897,0.75007945
0.985588351,3,0.286958864,0.704398461
0.98319841,1,0.467665941,0.849298176
0.970171164,1,0.928082069,0.456916812
0.987678857,0,0.511601319,0.948000947
0.984079692,4,0.744888691,0.529206405
0.975677192,3,0.231551406,0.68173115
0.971354476,2,0.785601217,0.748608488
0.96877566,4,0.446693866,0.813670745
0.974599212,3,0.737954238,0.540899251
0.984153833,1,0.571285542,0.498670958
0.909054385,5,0.458228058,0.137240851
0.963281446,0,0.627494674,0.248375161
0.986386897,1,0.580176275,0.636125593
0.978699848,1,0.367620034,0.188380333
0.982456273,2,0.668350205,0.20962246
0.989372162,2,0.580808801,0.714212838
0.908663329,6,0.570928252,0.88273388
0.961189033,1,0.846118504,0.409635531
0.969051093,2,0.858886787,0.801411937
0.976215899,1,0.752909155,0.977426813
0.981692082,1,0.501661234,0.882696609
0.987439138,1,0.586846784,0.919038817
0.975226202,4,0.349840638,0.649836984
0.966302021,0,0.931081973,0.740051812
0.97630203,3,0.829349083,0.575442585
0.963205621,0,0.648628484,0.552958505
0.964730522,0,0.758928196,0.825061788
0.987646346,1,0.615966155,0.721100034
0.800708523,9,0.832976069,0.247125889
0.974876054,1,0.969848759,0.672108152
0.984538775,3,0.31265578,0.522829628
0.978837435,2,0.596289049,0.810287019
0.980279701,1,0.842466719,0.715621423
0.963698118,1,0.296876244,0.52537197
0.976920737,2,0.513345741,0.049060797
0.977224552,1,0.27877147,0.450690989
0.969785881,3,0.992674246,0.541368778
0.961228689,1,0.687432746,0.524691024
0.973788807,1,0.846734313,0.604135337
0.885899434,8,0.783993837,0.381212871
0.981228531,3,0.496511891,0.2046284
0.989226674,4,0.717724838,0.107771256
0.971835112,3,0.857414372,0.477112854
0.964645607,3,0.698267885,0.682290644
0.985974206,4,0.584463093,0.270872315
0.96892351,0,0.882017797,0.906473822
0.962736615,3,0.573627569,0.464433558
0.983996822,0,0.529932708,0.757794588
0.989352383,4,0.500006318,0.620216146
0.967630786,3,0.392201314,0.70190538
0.967641231,0,0.652901346,0.461177904
0.974173321,4,0.486767179,0.971562108
0.98764577,0,0.552595429,0.843230723
0.983442279,3,0.858867018,0.546133349
0.989975141,4,0.604452567,0.463125381
0.9749274,1,0.854406297,0.798954037
0.97977531,2,0.440142004,0.311609007
0.97877367,4,0.643210806,0.72742976
0.96674241,0,0.73894561,0.48691436
0.960332837,2,0.915559051,0.147347153
0.986505173,1,0.928461576,0.485226275
0.985858671,2,0.670312343,0.645985072
0.885551183,6,0.973444321,0.924324267
0.973769939,0,0.154658146,0.242989219
0.961615792,3,0.66066457,0.195919612
0.98757882,1,0.953102136,0.453790343
0.841111185,6,0.458551996,0.567624155
0.978469785,2,0.523566652,0.794943479
0.9611474,2,0.955473351,0.575151908
0.980740509,2,0.384026856,0.527053723
0.967958928,3,0.142517394,0.552684156
0.96285676,1,0.634827883,0.690199454
0.960426668,1,0.659342536,0.157843516
0.989157714,2,0.166677403,0.531333142
0.970805403,0,0.389447265,0.81327412
0.979818231,0,0.375205588,0.707510761
0.825609541,5,0.230122622,0.969723593
0.977470515,1,0.438428532,0.42861213
0.968521564,2,0.748743923,0.435030866
0.973322096,3,0.453860895,0.770533368
0.962567375,1,0.737963027,0.731064117
0.967978578,2,0.851454883,0.079438935
0.980889209,3,0.718217625,0.384096313
0.989994789,1,0.723705122,0.440573035
0.967626262,4,0.266184062,0.518898533
0.967660227,1,0.330654441,0.850167449
0.985290247,1,0.432859664,0.134394334
0.985858235,0,0.672266964,0.520112176
0.936934017,9,0.922010833,0.781622434
0.968755863,3,0.64958309,0.460481999
0.977577484,2,0.887992224,0.364465693
0.986062663,4,0.20426061,0.401292714
0.975529645,0,0.846802573,0.835939111
0.96267019,0,0.841148338,0.300040983
0.968988783,4,0.962153073,0.391223664
0.985944844,1,0.345140286,0.577135875
0.963405476,1,0.185715292,0.337316494
0.970093358,1,0.469807849,0.359516054
0.967693127,2,0.267540215,0.974312857
0.967402756,1,0.937462291,0.063132831
0.978977802,4,0.897408953,0.251901102
0.987028129,4,0.677074059,0.136666788
0.984648868,3,0.638536593,0.583938051
0.948733362,5,0.660953453,0.858023358
0.979721345,3,0.526795351,0.914153886
0.978499153,3,0.683268419,0.684319476
0.966939837,0,0.28193564,0.663653879
0.970874907,0,0.664532274,0.321805389
0.979113006,2,0.84200609,0.955888125
0.980198357,2,0.617692224,0.169852526
0.969131627,0,0.614817555,0.964712483
0.967309335,3,0.470283308,0.482920006
0.966525898,4,0.32793025,0.580144332
0.986317405,4,0.962278859,0.549286648
0.970874703,1,0.152679796,0.89565806
0.960289877,3,0.80632214,0.791128341
0.967680714,0,0.585317502,0.910507402
0.970462116,2,0.486543419,0.776319294
0.983519154,2,0.406723738,0.834018945
0.964214904,3,0.328191524,0.864206954
0.936492252,6,0.828087244,0.883927015
0.962032959,1,0.621213373,0.679353422
0.96469869,3,0.614414156,0.411916893
0.98726923,4,0.755361219,0.833180125
0.969270167,2,0.94549773,0.808563176
0.968598372,0,0.94978741,0.434113409
0.982834861,1,0.293159403,0.904931507
0.867184982,8,0.094111403,0.387900667
0.989391976,1,0.236056231,0.787055382
0.944739607,5,0.791914224,0.76624101
0.968591219,0,0.953531238,0.701584847
0.98551046,2,0.58748287,0.361095018
0.963515663,3,0.168862947,0.55854058
0.984801406,1,0.820348895,0.699661138
0.886134278,7,0.659483815,0.894658403
0.984637531,2,0.780352633,0.38971689
0.96031494,0,0.564517379,0.692334137
0.985708725,1,0.879998978,0.538094879
0.969994364,1,0.501926342,0.768591954
0.980676177,0,0.912650321,0.557706718
0.968372654,1,0.230056564,0.625281197
0.962846336,2,0.933554786,0.84022557
0.965320341,3,0.532206689,0.888346299
0.962852039,0,0.887244163,0.655213915
0.973999998,1,0.653100952,0.725614785
0.983050074,1,0.881303812,0.197775423
0.977850466,1,0.701262563,0.535192208
0.971902524,3,0.713903122,0.39182015
0.963069377,2,0.757819486,0.694492766
0.962915429,2,0.490575881,0.229073042
0.980976835,0,0.944638027,0.391268099
0.977941797,1,0.470286238,0.466343546
0.983221804,1,0.80049271,0.713571125
0.975078987,2,0.676777622,0.647758407
0.981821933,1,0.531158826,0.717414685
0.969239168,3,0.685657944,0.559743355
0.964609451,4,0.791613723,0.616236152
0.978241923,0,0.905822373,0.681491249
0.981275664,3,0.832541342,0.606848467
0.982295348,3,0.742275102,0.493489421
0.96324508,3,0.976438613,0.838086564
0.9757104,1,0.134983806,0.530805139
0.980435181,0,0.654185242,0.724035476
0.96369211,1,0.291652345,0.539344716
0.988754981,0,0.855751677,0.697044276
0.982675293,3,0.960713105,0.230022315
0.981824743,2,0.532982295,0.854249768
0.985115257,3,0.852011766,0.173532428
0.961880016,3,0.34687156,0.732046353
0.972397217,3,0.930889094,0.687156221
0.985657844,3,0.787993211,0.579149538
0.960081421,2,0.629478312,0.524311236
0.968053886,1,0.874910138,0.752911901
0.963529041,1,0.982688174,0.9869348
0.976061267,4,0.688681963,0.687283822
0.963346179,2,0.941242836,0.803829775
0.961301107,4,0.331051736,0.505343635
0.967471817,2,0.248474441,0.623840628
0.808218707,5,0.6265156,0.889838745
0.988929755,0,0.416240433,0.653960391
0.986679842,1,0.976587729,0.728329672
0.981712465,0,0.471440241,0.740596693
0.962886831,4,0.637420333,0.919532279
0.983178523,3,0.942457561,0.746539748
0.986182505,0,0.723808304,0.907560909
0.936981743,7,0.54248301,0.947422977
0.986439387,2,0.620057571,0.522862188
0.989202105,2,0.861605965,0.976719482
0.961857,4,0.609059766,0.522355005
0.984073778,1,0.370374022,0.91899643
0.966109176,4,0.605069267,0.647771587
0.971553732,2,0.469107903,0.575521042
0.967871832,1,0.263022747,0.271157676
0.975095677,1,0.560174643,0.272113809
0.973688272,4,0.328451102,0.943650343
0.989864748,3,0.437960075,0.688388029
0.962028736,3,0.495956858,0.626229957
0.977737629,4,0.845224813,0.796050015
0.989977706,2,0.586733079,0.264833361
0.985070435,2,0.528297145,0.888059874
0.987233095,2,0.664073787,0.763261401
0.979319585,1,0.67745094,0.549176312
0.961726019,2,0.321371951,0.825735189
0.864622259,5,0.381529808,0.779671153
0.968877996,2,0.763280027,0.945379291
0.968911464,3,0.373716172,0.881005807
0.960743248,4,0.590494984,0.81864492
0.980712456,1,0.479065667,0.721648155
0.987385096,3,0.130855438,0.405573152
0.880813587,5,0.363269102,0.974861757
0.971966995,2,0.529422004,0.733597718
0.977182756,4,0.935083043,0.742409497
0.969195539,2,0.965461598,0.288493093
0.961304738,4,0.798826356,0.509605007
0.963105122,3,0.698347493,0.357999429
0.973163753,0,0.918864699,0.869284762
0.977711807,3,0.326735829,0.781495831
0.976215294,3,0.51757317,0.528348774
0.984017033,4,0.292039135,0.786666817
0.976110358,1,0.532690403,0.78192295
0.988982014,0,0.771196742,0.760111113
0.969977996,1,0.304408198,0.594907368
0.826738944,6,0.877139811,0.663973865
0.981263637,3,0.376090513,0.819589539
0.961437675,2,0.474911628,0.671867852
0.961987201,4,0.494381379,0.775022736
0.98689556,3,0.492417752,0.408214078
0.960611799,1,0.674532352,0.216530626
0.986481782,4,0.668656176,0.840817673
0.963312478,0,0.748760263,0.698955515
0.92067079,8,0.269564686,0.2401715
0.976595014,3,0.887702733,0.495300319
0.981765164,2,0.858453169,0.529272653
0.988651183,3,0.241602836,0.511553815
0.988809613,1,0.540665892,0.105928872
0.975808108,4,0.799251235,0.520666056
0.960133278,1,0.6052299,0.696498878
0.972561325,3,0.470813689,0.692281785
0.980295691,1,0.671870099,0.30327388
0.965523887,0,0.917733935,0.836585637
0.971030046,4,0.650787222,0.658552395
0.981768124,2,0.660170353,0.988103223
0.963807449,3,0.711056322,0.792993936
0.982726104,2,0.690413759,0.80451304
0.963144901,2,0.292342993,0.71979107
0.98051341,0,0.889497354,0.268557421
0.966448112,4,0.871023203,0.882623394
0.963325643,2,0.427181057,0.359452616
0.97717768,2,0.667219827,0.687889586
0.975476845,4,0.447585116,0.236583271
0.986195552,4,0.897226228,0.657374636
0.97264129,0,0.39558492,0.617475086
0.984208232,0,0.800217494,0.675552066
0.961428658,3,0.770707009,0.538040901
0.972450139,1,0.441788792,0.667132924
0.983139887,4,0.479316098,0.801918347
0.984455072,2,0.490934889,0.59576382
0.98647913,4,0.090746599,0.107107215
0.986566375,4,0.813197747,0.616747239
0.98659562,2,0.831593272,0.274898766
0.975958113,2,0.299893026,0.243460796
0.969401236,1,0.83679725,0.66594345
0.985133,0,0.603523543,0.596279074
0.984205682,0,0.537101013,0.690267817
0.962709995,5,0.627777238,1.228399278
0.960190798,6,1.236994777,1.071844483
0.98418077,7,1.028812641,0.79128619
0.978898684,8,1.033747759,0.718837535
0.975123663,7,1.22711325,1.202595807
0.985201418,5,1.100968445,1.228696669
0.988538988,5,1.07620163,1.009179884
0.970599199,5,1.204704126,0.90654481
0.975743695,5,1.028292802,0.80332507
0.974361736,6,0.340330508,1.165411411
0.974025574,6,1.258362036,0.847949321
0.970689931,9,1.117573634,0.874337452
0.980717168,5,1.016822994,1.171927147
0.987854723,5,1.055891641,0.37971748
0.971341203,6,1.042013668,1.274394446
0.975181472,5,1.124228,0.296176054
0.966171097,7,0.574107532,1.092109835
0.966358044,5,1.126595493,1.177850421
0.977867361,7,1.196873292,1.070129899
0.971541533,6,1.049975312,0.939456802
0.987677409,7,1.010096187,0.695194133
0.978435691,5,1.083206372,0.763130686
0.960705965,7,1.158794321,0.941810826
0.989222902,7,1.09590301,1.060130488
0.962310739,5,1.002356815,0.966608471
0.988708296,9,1.001369729,1.003205548
0.979410674,5,0.317915174,1.175319356
0.967322792,6,1.065466179,0.549185818
0.986177698,6,0.744056831,1.205151993
0.978643149,2,0.027747162,0.777114572
0.981153931,3,0.617026987,0.174521795
0.960285223,1,0.329645584,0.699751298
0.974223495,2,0.746786782,0.674122948
0.986269935,0,0.329613541,0.887132058
0.988592833,0,0.450684832,0.723120968
0.970148448,4,0.482280658,0.629333332
0.967240845,0,0.491960044,0.306763108
0.978157162,2,0.4848888,0.751912519
0.982040305,2,0.509651675,0.460430219
0.960866895,4,0.58093116,0.85602189
0.965966471,2,0.401339502,0.804926572
0.968072813,4,0.58068999,0.496685949
0.987999745,2,0.342115841,0.757522708
0.96298973,1,0.938671973,0.326585125
0.978421429,2,0.354010368,0.513390446
0.985856817,1,0.769220562,0.962140105
0.968625722,4,0.913056708,0.230586141
0.987546339,5,0.696765912,1.050715689
0.972580879,7,1.063853559,0.571719543
0.979294693,6,1.132287526,0.693531633
0.96181397,6,0.83382201,1.151531839
0.978338235,5,1.087810598,1.071648
0.971611431,6,1.020081135,0.939201073
0.974161106,8,1.125439632,1.078128904
0.964990987,6,1.068771698,1.094126662
0.974316534,8,0.887123715,1.045484039
0.965217665,6,0.878038733,1.114588272
0.978155492,8,1.199070807,1.069908154
0.964157006,7,0.620612019,1.167400275
0.976982563,6,0.812964416,1.187954175
0.971918001,6,0.39910962,1.152293786
0.960228072,8,1.067285884,1.006469179
0.98087246,5,0.212955755,1.188929736
0.968164577,6,0.896755869,1.122880247
0.987166412,8,1.149198289,0.452177664
0.975766391,7,1.249809875,0.778949932
0.982650843,5,1.00541547,0.659378713
0.983487042,6,0.286082375,1.083014176
0.983903477,5,0.700612775,1.201403233
0.984740291,5,1.08942363,1.02007076
0.97788684,8,1.000621593,1.151541854
0.970268654,5,0.136757077,1.03763015
0.982480232,6,1.109458625,1.059589622
0.978604617,6,1.074900555,0.825615099
0.989952522,5,0.369003192,1.038696765
0.984926,5,0.765028315,1.048566702
0.960508038,9,0.549921303,1.057234926
0.982639461,1,0.783345041,0.82055465
0.973068917,1,0.735412287,0.874288112
0.988263903,4,0.085357063,0.725797631
0.989414327,2,0.658785343,0.335821415
0.971936111,1,0.684244861,0.714561148
0.974526926,2,0.886615441,0.586702529
0.986669999,2,0.246629706,0.791507447
0.979326582,3,0.176255762,0.439977283
0.960754667,1,0.068795613,0.421131345
0.967070722,0,0.175897759,0.233392248
0.962795498,3,0.443253329,0.422070609
0.979502773,2,0.374584257,0.618666245
0.962476079,3,0.509237444,0.525877449
0.968087026,0,0.556309187,0.619722671
0.960280974,1,0.689004608,0.584143725
0.968621492,1,0.412748265,0.520354795
0.987856271,3,0.819853639,0.756871956
0.968545066,2,0.607924418,0.706359954
0.961132556,2,0.486158808,0.918761416
0.961491481,0,0.729360968,0.398985081
0.978586983,0,0.988196001,0.976195864
0.963250231,2,0.752666547,0.555204342
0.984058887,0,0.719878241,0.703141907
0.973653044,1,0.980754203,0.175112192
0.975995318,2,0.673548784,0.884449417
0.988098388,0,0.34480549,0.70264603
0.975245122,2,0.858031203,0.832505969
0.96002854,2,0.821548834,0.564389375
0.971323863,3,0.74367538,0.525764277
0.972579698,0,0.394344697,0.633047233
0.983205628,4,0.628539317,0.692497561
0.98061565,2,0.430323148,0.39872449
0.970285832,1,0.716094681,0.823887849
0.971942943,3,0.704555495,0.873007143
0.974758217,4,0.492197856,0.018803238
0.968954912,2,0.20690275,0.48762393
0.961818778,2,0.490358456,0.669480648
0.973960504,4,0.05984871,0.668854293
0.981660538,3,0.279800236,0.823615158
0.966435476,2,0.418550322,0.668566736
0.980285213,3,0.235121904,0.405096766
0.987166119,4,0.449276599,0.954679658
0.980114756,1,0.793033529,0.454962848
0.978904881,2,0.327902496,0.537621698
0.967318662,2,0.758143804,0.573017605
0.983987708,0,0.994486368,0.339636773
0.984300031,4,0.377455849,0.61943696
0.987869724,2,0.639725021,0.634371832
0.983594714,7,0.417978416,1.216546974
0.986606442,6,1.210157605,1.068150248
0.972040723,5,0.894932189,1.193799935
0.961330489,6,1.169656346,0.581334241
0.972903627,6,1.040234353,0.879335283
0.988964156,6,1.025212509,1.005721447
0.969525265,6,1.183398453,0.702218369
0.96184564,9,1.090021435,1.090338241
0.966245569,6,0.872031391,1.040432372
0.989773198,8,1.21809416,1.006190611
0.974243808,5,1.131806718,1.065881321
0.985714349,6,1.071711889,1.017784767
0.968279612,6,1.242058314,1.110727326
0.974942425,8,1.108282294,0.6962441
0.988288181,7,0.49627152,1.108098908
0.985926381,7,1.052138164,0.611408581
0.960199058,5,0.808115058,1.210187352
0.96532802,6,1.065581485,0.722684705
0.975076492,9,0.281301072,1.033964439
0.962835139,5,1.109286458,0.658715042
0.965763797,5,0.841120699,1.053656902
0.963388077,5,1.156128608,1.188808032
0.969561402,4,0.380366156,0.86673601
0.983245111,2,0.956255862,0.773854896
0.974817669,4,0.557909686,0.443981932
0.98669299,0,0.700235943,0.589967236
0.96819556,1,0.410374148,0.656267338
0.968770415,0,0.565710167,0.284098652
0.968314064,2,0.767368158,0.480237067
0.967646238,3,0.728604257,0.476034237
0.962433603,1,0.407916107,0.746542111
0.967046376,1,0.553141583,0.617705401
0.961186706,1,0.718375171,0.673208939
0.960797134,0,0.823230901,0.29309346
0.985784761,3,0.109892404,0.316083521
0.967955164,1,0.19788291,0.605890701
0.978928075,4,0.980018447,0.504486868
0.963069341,2,0.796090234,0.907739678
0.974838757,3,0.43511645,0.077957655
0.976445144,2,0.135359331,0.341738546
0.985455423,1,0.390650526,0.41072286
0.989491665,2,0.805385899,0.641504143
0.960216995,1,0.659452366,0.525478037
0.977644502,3,0.586504895,0.685606922
0.989360038,3,0.534602653,0.43303597
0.977853861,2,0.644286288,0.474493023
0.985461805,1,0.364620473,0.638174979
0.986858804,3,0.505262388,0.668301291
0.969201927,4,0.666297051,0.850190886
0.981000016,2,0.500962066,0.78869914
0.977210772,2,0.437699242,0.43969658
0.966878921,1,0.662711111,0.61053872
0.964444233,1,0.253047691,0.93870607
0.9830299,1,0.638749442,0.951686682
0.987397764,1,0.92156497,0.601346011
0.980858465,1,0.719235785,0.780704375
0.968390729,2,0.648470024,0.698964509
0.965948174,1,0.795564686,0.705965532
0.981418388,3,0.575921889,0.206648153
0.979082142,2,0.27893381,0.546832403
0.985815796,0,0.563339348,0.512182839
0.961242317,1,0.708721027,0.543389775
0.967050908,0,0.247006261,0.625747445
0.97173299,5,1.039038608,1.028302797
0.984203066,7,1.088263778,0.568757687
0.969553261,5,1.170868975,1.077404433
0.98919572,7,1.10643529,1.070561403
0.980546259,5,0.394541675,1.117022629
0.965857985,4,0.728456564,0.646321293
0.979154876,3,0.397727408,0.763472412
0.989540661,2,0.475600314,0.664249355
0.979969582,2,0.262601513,0.84238279
0.9888591,2,0.326151244,0.499429893
0.962591554,2,0.967009381,0.498510287
0.989215435,2,0.830574381,0.40775035
0.982445094,0,0.374971617,0.47203442
0.964819537,3,0.656701604,0.932919933
0.963555428,0,0.811824031,0.653238508
0.981414486,4,0.916912106,0.689780079
0.975652107,1,0.489500181,0.726025986
0.962743528,4,0.630161536,0.443987742
0.980164431,3,0.577120129,0.609451165
0.984018674,3,0.793512513,0.431889735
0.989876319,3,0.782431976,0.6346833
0.976792692,1,0.481525654,0.577141319
0.960555549,0,0.225162938,0.447173244
0.981959558,0,0.577202403,0.476087691
0.972429895,1,0.725603365,0.557631505
0.963056486,0,0.834429787,0.653458613
0.967569703,0,0.630833194,0.853524705
0.986296154,0,0.871225287,0.461461211
0.986083785,2,0.807305825,0.675549387
0.984981388,3,0.605867887,0.959430811
0.967112818,2,0.872153378,0.398653249
0.981046661,3,0.999429754,0.322023375
0.989478889,2,0.88834233,0.837182836
0.986642094,1,0.671301199,0.944618862
0.973576503,1,0.463601107,0.556444778
0.977139376,4,0.937318291,0.612034488
0.980108827,2,0.818409498,0.839351661
0.974052642,2,0.890034603,0.459722007
0.963548398,3,0.808057582,0.838116602
0.988677466,1,0.903078627,0.579480024
0.978349036,3,0.385819956,0.531741844
0.979707284,1,0.520997654,0.169562633
0.983039258,3,0.29711412,0.458730611
0.981512496,1,0.991051781,0.533906852
